-8.298808	-24.567486	28.707816	49.100713	0.706713
-42.214011	-85.773534	-48.610072	-150.084367	2.414331
-32.760954	-71.334098	-88.382198	-262.306751	4.893865
5.272259	-17.114794	-18.936978	-101.979606	8.371351
26.665678	29.566269	44.781357	58.673188	12.969560
54.863882	59.259562	72.058178	121.792896	18.747200
120.888594	121.687391	89.073534	131.386574	25.741414
187.779550	168.378221	132.919439	200.920530	34.011358
161.870099	119.607862	103.019777	143.403522	43.674326
85.274962	30.640310	21.692817	-26.813865	54.869157
58.846692	11.519911	-53.033163	-209.360353	67.622630
87.800353	54.042111	-53.865324	-177.979615	81.723163
98.053955	56.038320	-14.632136	-8.273035	96.717948
119.172431	72.747832	15.005125	70.979521	112.016288
149.170483	115.285501	47.554525	92.290734	127.009753
177.795374	170.473900	98.104965	170.260198	141.167105
135.435726	145.780420	95.158742	170.552003	154.090319
78.905855	63.303058	17.632867	1.896247	165.500141
26.443601	2.375982	-71.933005	-213.089464	175.151145
11.201640	12.698229	-82.971399	-222.335145	182.744868
38.447972	23.134270	-35.455401	-68.707829	187.917920
76.467759	28.463966	4.795343	43.537933	190.323175
112.970603	60.650259	33.081401	76.026084	189.756950
167.502392	133.880960	71.779768	126.983724	186.265017
183.376401	158.919802	99.969129	196.111708	180.189520
132.645396	91.976714	41.004556	81.533405	172.135711
73.845683	22.273504	-53.162865	-137.034769	162.841861
72.857872	24.591491	-77.304975	-224.395248	152.998218
80.037552	31.137937	-46.921049	-105.200033	143.123097
71.840772	38.504966	-8.318716	23.367099	133.547239
86.719067	62.794026	25.753664	87.991745	124.457563
